created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,filter_level,lang,timestamp_ms,user_id,user_id_str,user_screen_name,user_location,user_description,user_protected,user_verified,user_followers_count,user_friends_count,user_created_at,entities_screen_name,entities_name,entities_id,entities_id_str,extended_entities,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
Tue Dec 08 12:59:36 +0000 2020,1336294356521787394,1336294356521787394,RT @MrsSParker1: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432376400,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,STARZ,STARZ,21206424,21206424,,,,,,
Tue Dec 08 12:59:36 +0000 2020,1336294356521787394,1336294356521787394,RT @MrsSParker1: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432376400,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,Showtime,SHOWTIME,257548783,257548783,,,,,,
Tue Dec 08 12:59:36 +0000 2020,1336294356521787394,1336294356521787394,RT @MrsSParker1: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432376400,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,EPIXHD,EPIX,19342160,19342160,,,,,,
Tue Dec 08 12:59:36 +0000 2020,1336294356521787394,1336294356521787394,RT @MrsSParker1: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432376400,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,hulu,Hulu,15033883,15033883,,,,,,
Tue Dec 08 12:59:36 +0000 2020,1336294357796876292,1336294357796876292,RT @arisandyyyy: « salut stp c'est quoi le mdp netflix pcq tu l'as changé » MDRRR parasite.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,fr,1607432376704,855120996,855120996,CdbMaxime,"Basse-Normandie, France",23 🎈Ch. de Bord👨‍✈️ | Caen - Normandie 🏡 | Voyageur ✈️ | Passion : transports 🚄 et auto 🚗#ComptePrivé 🤓 |#TeamParisGranville,False,False,492,698,Sun Sep 30 18:13:35 +0000 2012,arisandyyyy,ari 🌞,1047776670327996416,1047776670327996416,,,,,,
Tue Dec 08 12:59:37 +0000 2020,1336294360061767681,1336294360061767681,RT @Crf81Sarah: Acho tóxico o jeito que a Disney+ demora pra lançar minha série do Percy Jackson,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,pt,1607432377244,1261321484015992833,1261321484015992833,Galasecaso,,Filhote do Dondon🌊🐚🏖️                         Belém/Pa🏝️,False,False,23,173,Fri May 15 15:44:24 +0000 2020,Crf81Sarah,Sarah,1241482731042856960,1241482731042856960,,,,,,
Tue Dec 08 12:59:37 +0000 2020,1336294360711827456,1336294360711827456,RT @garza_onofre: Este video de 40 segundos de Selena bailando es muchísimo mejor que todos los episodios de la nueva serie de Netflix. htt…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,es,1607432377399,137764937,137764937,Bessy_Rios,El Salvador,"Mujer, Madre de dos varoncitos y dos niñas, Hija, Hermana, Esposa y Profesional !!!Asi se resume mi vida!!!
Trabajo para vivir no vivo para trabajar.-",False,False,29986,2051,Tue Apr 27 17:56:52 +0000 2010,garza_onofre,Tito Garza Onofre,1225131361,1225131361,,,,,,
Tue Dec 08 12:59:37 +0000 2020,1336294361634660352,1336294361634660352,"RT @levmauc: Netflix estrena el 18 de Diciembre SWEET HOME, la serie coreana de terror sobre un estudiante que tras  perder a su familia y…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,es,1607432377619,1186028196,1186028196,PequenitaZorra,D 4 6 S.,You're not my homeland anymore.,False,False,259,397,Sat Feb 16 12:12:12 +0000 2013,levmauc,ɐntonio 📼,781582375218216960,781582375218216960,,,,,,
Tue Dec 08 12:59:37 +0000 2020,1336294361999413315,1336294361999413315,RT @jetinoue: #スプリンパン Amazon Primeでアメリカでも配信できないものかと努力する。英語字幕ファイルを作成してアメリカ配信も可能な状態に。字幕ファイルを作っているアニメクリエーターなんて日本に数人しかいないのではなかろうか。しかし審査が通るかはわから…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,ja,1607432377706,7116432,7116432,sarasiru,陸海舞浜,弱ってる,False,False,15407,16502,Wed Jun 27 19:31:50 +0000 2007,jetinoue,Jet Inoue（井上ジェット）,89736927,89736927,,,,,,
Tue Dec 08 12:59:38 +0000 2020,1336294364557938688,1336294364557938688,"RT @Chrissuccess: Suriya, Gautham Menon and PC Sreeram for Netflix anthology #Navarasa https://t.co/SdhmMqPt7W","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432378316,1271375771366330369,1271375771366330369,Srikanth151997,India,nadippin nayagan @suriya_offl fan ☀️ Thala @msdhoni fan 🏏 melody king @jharrisjayaraj fan 🎻 #spreadlove ❤️,False,False,96,184,Fri Jun 12 09:36:34 +0000 2020,Chrissuccess,Christopher Kanagaraj,158671313,158671313,,False,,,,
Tue Dec 08 12:59:38 +0000 2020,1336294364612583424,1336294364612583424,"RT @netflix: If you need a good cry, watch this real-life mother and son have a powerful conversation about her mortality. 

(📺The Midnight…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,en,1607432378329,992842937091481602,992842937091481602,Tshego_Mohlele,,A human busy being.,False,False,697,755,Sat May 05 19:06:17 +0000 2018,netflix,Netflix,16573941,16573941,,,,,,
Tue Dec 08 12:59:38 +0000 2020,1336294366302908420,1336294366302908420,RT @larammv_: Ayyy se me antojó una cosa de esas que te abraza viendo netflix y dice mentiras 😫😫😫😫,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,es,1607432378732,1967844446,1967844446,Mica_Cuellar,"Argentina, Chaco-Sp","Me presento: me llamo Sol, podés decirme Tol, Sol, Mick etc y como quieras.
Ceratiana, amante del Fernet y el Rock! 
Inglés❤
Ig: http://mick.cuellar.mc",False,False,284,296,Fri Oct 18 00:30:57 +0000 2013,larammv_,Mónica,3015943803,3015943803,,,,,,
Tue Dec 08 12:59:39 +0000 2020,1336294368257351682,1336294368257351682,RT @GhibIiGems: Anime:                       Netflix Adaption: https://t.co/vufEYaET2F,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,en,1607432379198,1170743963231219713,1170743963231219713,haziqahazham,"Tokyo-to, Japan",10A,False,False,135,164,Sun Sep 08 17:01:39 +0000 2019,GhibIiGems,Ghibli Gems,1084620971833769990,1084620971833769990,,True,,,,
Tue Dec 08 12:59:39 +0000 2020,1336294368572018690,1336294368572018690,"RT @askidanevar: Askıda ""Bir Aylık Netflix Aboneliği"" var! @investimate2020 desteğiyle 10 üniversiteliye hediye! Detaylar: https://t.co/PCT…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,tr,1607432379273,1625476951,1625476951,karayigit1010,,"/ Yolumuz Uzun, Heyecanımız Yüksek, Gençliğimiz Var! / Marmara Üniversitesi Makine Mühendisliği / İzmir  https://listeger.com/author/mertkarayigit",False,False,1090,679,Sat Jul 27 13:15:02 +0000 2013,askidanevar,Askıda Ne Var,869678702,869678702,,,,,,
Tue Dec 08 12:59:39 +0000 2020,1336294368572018690,1336294368572018690,"RT @askidanevar: Askıda ""Bir Aylık Netflix Aboneliği"" var! @investimate2020 desteğiyle 10 üniversiteliye hediye! Detaylar: https://t.co/PCT…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,tr,1607432379273,1625476951,1625476951,karayigit1010,,"/ Yolumuz Uzun, Heyecanımız Yüksek, Gençliğimiz Var! / Marmara Üniversitesi Makine Mühendisliği / İzmir  https://listeger.com/author/mertkarayigit",False,False,1090,679,Sat Jul 27 13:15:02 +0000 2013,investimate2020,INVESTIMATE,3040498359,3040498359,,,,,,
Tue Dec 08 12:59:39 +0000 2020,1336294369867964418,1336294369867964418,RT @MargotRobbieBR: Margot Robbie assinou um acordo com o Amazon Prime para os futuros projetos de televisão da LuckyChap! 🌟 https://t.co/p…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,pt,1607432379582,1856722832,1856722832,mymuse0702,,ㅁㄱㄹㅂ ㅂㄱㅅㄷ,False,False,165,145,Thu Sep 12 08:22:52 +0000 2013,MargotRobbieBR,Margot Robbie Brasil,1249923061,1249923061,,,,,,
Tue Dec 08 12:59:39 +0000 2020,1336294370207621124,1336294370207621124,RT @3inchesofsnow: Netflix ทำให้เรากล้าดูหนังที่ไม่คิดจะไปดูในโรง และพอดูแล้วก็คิดว่าดีแล้วที่ตอนนั้นไม่ได้ดูในโรง,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,th,1607432379663,2910933956,2910933956,superkaeee,kyuhyun/puajin,ไม่พูดคำหยาบค่ะ ว่าแต่มึงเป็นควยไรสัด,False,False,390,325,Wed Nov 26 13:03:07 +0000 2014,3inchesofsnow,3 Inches of Snow,25986919,25986919,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294371830874112,1336294371830874112,RT @3inchesofsnow: Netflix ทำให้เรากล้าดูหนังที่ไม่คิดจะไปดูในโรง และพอดูแล้วก็คิดว่าดีแล้วที่ตอนนั้นไม่ได้ดูในโรง,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,,,,,,,,,False,low,th,1607432380050,3080371478,3080371478,crazykanisine,จันทรประเทศ,|||🔥TH/EN(little bit)| “multifandom” |QUEEN| anime: nrt op jjba ghibli hq etc.|nice to meet all of you ! 🥺💖| art account : @kanisine_k,False,False,60,566,Sat Mar 14 10:26:31 +0000 2015,3inchesofsnow,3 Inches of Snow,25986919,25986919,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294373382889472,1336294373382889472,RT @colgcra: Is that Jurgen Klopp happily doing the adverts for live football on TV 🤨 https://t.co/JE7PXQ6L6z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,True,low,en,1607432380420,1054834362934611970,1054834362934611970,RebelYelIiex,"Amsterdam, The Netherlands","Soraya aka RebelYelliex | Internetainer, Video Director/Editor & Blogger | #LFC #YNWA | #Rebellion is my tag ♡ Blog: http://rebelyelliex.blogspot.com ♡",False,False,18955,20817,Tue Oct 23 20:38:04 +0000 2018,colgcra,💯,1138565288,1138565288,,False,1.336278160573395e+18,1336278160573394944,1336278160573394944,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,arcoiris128,mccm 🎩👒,3793898543,3793898543,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,_ingrid_louise,🇺🇸 Ingrid Louise,1274517842193518592,1274517842193518592,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,PrimeVideo,Prime Video,17220817,17220817,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,primevideouk,Amazon Prime Video UK,19338359,19338359,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,netflix,Netflix,16573941,16573941,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,NetflixUK,Netflix UK & Ireland,231183280,231183280,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,AcornTV,Acorn TV,2280885721,2280885721,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,AppleTV,Apple TV,82652901,82652901,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,HBO,HBO,15635604,15635604,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,ITV,ITV,86925202,86925202,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,STARZ,STARZ,21206424,21206424,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,Showtime,SHOWTIME,257548783,257548783,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,EPIXHD,EPIX,19342160,19342160,,,,,,
Tue Dec 08 12:59:40 +0000 2020,1336294374825746432,1336294374825746432,RT @arcoiris128: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432380764,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,hulu,Hulu,15033883,15033883,,,,,,
Tue Dec 08 12:59:41 +0000 2020,1336294378424336385,1336294378424336385,"RT @_rich8_id: 🌻Ready Aplikasi Premium🌻

🕊 Aman, Legal, Full garansi, no mod/link, proses cepat 1×24jam dan pastinya Trusted!! Testi bisa d…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,in,1607432381622,1249151871417085952,1249151871417085952,kipaayyy,,hallow mniez🌻,False,False,72,88,Sun Apr 12 01:47:02 +0000 2020,_rich8_id,Apk Premium💜,1312567000867061760,1312567000867061760,,,,,,
Tue Dec 08 12:59:41 +0000 2020,1336294379489808384,1336294379489808384,"RT @ellensalvi: Entendu dans le documentaire Netflix consacré à DSK. À l'époque, les réactions politiques étaient dingues. Aujourd'hui, ell…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,low,fr,1607432381876,777533709490814976,777533709490814976,CapsRcd,"Yvelines, Ile-de-France","Féministe, idéaliste, lectrice compulsive, binge watcheuse.
Petite main de l'Assemblée nationale.
#directan",False,False,291,368,Sun Sep 18 15:44:17 +0000 2016,ellensalvi,Ellen Salvi,88667917,88667917,,,,,,
Tue Dec 08 12:59:42 +0000 2020,1336294381586948096,1336294381586948096,RT @arisandyyyy: « salut stp c'est quoi le mdp netflix pcq tu l'as changé » MDRRR parasite.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,,,,,False,low,fr,1607432382376,1320904364,1320904364,BVRalexandre,"Laval, France",,False,False,671,44,Mon Apr 01 18:28:32 +0000 2013,arisandyyyy,ari 🌞,1047776670327996416,1047776670327996416,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,HkSanditon,🇦🇺Sanditon_hk 🎩👒💃🏻,1287638492814520320,1287638492814520320,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,_ingrid_louise,🇺🇸 Ingrid Louise,1274517842193518592,1274517842193518592,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,PrimeVideo,Prime Video,17220817,17220817,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,primevideouk,Amazon Prime Video UK,19338359,19338359,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,netflix,Netflix,16573941,16573941,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,NetflixUK,Netflix UK & Ireland,231183280,231183280,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,AcornTV,Acorn TV,2280885721,2280885721,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,AppleTV,Apple TV,82652901,82652901,,,,,,
Tue Dec 08 12:59:44 +0000 2020,1336294389421912067,1336294389421912067,RT @HkSanditon: @_ingrid_louise @PrimeVideo @primevideouk @netflix @NetflixUK @AcornTV @AppleTV @HBO @ITV @STARZ @Showtime @EPIXHD @hulu @G…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,low,en,1607432384244,1275917024099794951,1275917024099794951,kikazzen,España,❤️ Sanditon. Here to #SaveSanditon,False,False,905,1479,Wed Jun 24 22:21:51 +0000 2020,HBO,HBO,15635604,15635604,,,,,,
